LO_ms[pb]	NLO_ms[pb]
0.267E-04	0.311E-04
0.613E-03	0.726E-03
0.214E-01	0.259E-01
0.611E-01	0.767E-01
0.199E-03	0.213E-03
0.177E-02	0.211E-02
0.785	1.01
0.285E-02	0.348E-02
0.723E-03	0.826E-03
0.867E-06	0.106E-05
0.821E-05	0.111E-04
0.859E-04	0.918E-04
0.983E-06	0.121E-05
0.158E-04	0.175E-04
0.115E-01	0.141E-01
0.107E-03	0.119E-03
0.864E-05	0.102E-04
0.130E-03	0.151E-03
0.292	0.374
0.618E-05	0.968E-05
0.930E-01	0.116
0.203E-03	0.287E-03
0.142E-03	0.166E-03
0.235E-03	0.370E-03
0.483E-03	0.536E-03
0.772E-02	0.907E-02
0.367E-07	0.564E-07
0.238E-03	0.278E-03
0.751E-07	0.120E-06
0.475E-05	0.559E-05
0.967E-01	0.122
0.275E-04	0.319E-04
0.972E-03	0.111E-02
0.183E-02	0.209E-02
0.167E-08	0.251E-08
0.354E-03	0.415E-03
0.451E-06	0.520E-06
0.236E-02	0.283E-02
0.758E-06	0.907E-06
0.536E-06	0.835E-06
3.92	5.13
0.366	0.464
0.703E-06	0.948E-06
0.162E-01	0.196E-01
0.247E-06	0.316E-06
0.272E-06	0.349E-06
3.66	4.78
0.851E-07	0.133E-06
0.597E-04	0.652E-04
0.533E-03	0.582E-03
0.819	1.06
0.596E-05	0.641E-05
0.411E-03	0.449E-03
0.197	0.251
0.161	0.204
0.542E-03	0.639E-03
0.176E-06	0.290E-06
0.546E-05	0.715E-05
0.125E-04	0.187E-04
7.08	9.29
0.657E-06	0.789E-06
0.106E-06	0.142E-06
0.801E-04	0.900E-04
0.798E-01	0.101
0.231E-06	0.313E-06
0.548E-03	0.647E-03
0.584E-04	0.681E-04
0.502E-05	0.582E-05
2.30	2.98
0.440E-03	0.485E-03
0.269E-07	0.368E-07
0.144E-03	0.170E-03
0.103E-02	0.114E-02
0.723E-07	0.997E-07
0.184E-06	0.291E-06
0.215E-03	0.252E-03
0.144	0.176
0.123E-04	0.137E-04
0.833E-03	0.928E-03
0.112E-04	0.133E-04
0.816E-04	0.126E-03
0.264E-07	0.409E-07
0.465E-03	0.546E-03
0.110E-04	0.148E-04
0.323	0.413
0.989E-01	0.125
0.875E-03	0.104E-02
0.576E-03	0.680E-03
0.490E-07	0.655E-07
0.146	0.186
0.333E-03	0.392E-03
0.111E-04	0.163E-04
0.161E-03	0.175E-03
0.738E-03	0.875E-03
0.280E-02	0.337E-02
0.150E-03	0.176E-03
0.536	0.690
0.465E-06	0.594E-06
0.278E-05	0.335E-05
0.811E-01	0.102
0.105E-05	0.131E-05
0.446E-02	0.540E-02
0.109E-04	0.128E-04
0.525E-06	0.659E-06
0.395E-01	0.494E-01
0.638E-07	0.840E-07
0.150E-04	0.183E-04
0.113	0.140
0.927E-02	0.111E-01
0.508E-05	0.636E-05
0.326E-02	0.371E-02
0.455E-01	0.570E-01
0.549E-06	0.688E-06
0.125E-01	0.154E-01
0.970E-02	0.115E-01
0.222E-06	0.284E-06
0.180E-03	0.217E-03
0.908E-06	0.113E-05
0.748E-02	0.121E-01
0.123E-02	0.143E-02
0.459E-07	0.666E-07
0.187E-04	0.197E-04
0.352E-03	0.413E-03
0.392	0.503
0.206E-02	0.237E-02
0.172E-07	0.250E-07
0.262E-03	0.352E-03
0.387E-02	0.469E-02
0.111E-02	0.133E-02
0.125	0.158
0.470E-01	0.588E-01
0.702E-01	0.879E-01
0.106E-01	0.126E-01
0.258E-07	0.346E-07
0.601E-07	0.780E-07
0.129E-03	0.150E-03
0.470E-04	0.501E-04
0.158E-02	0.188E-02
0.436E-02	0.515E-02
0.410E-05	0.509E-05
0.118E-02	0.141E-02
0.215E-02	0.258E-02
0.100E-04	0.147E-04
0.397E-03	0.467E-03
0.217E-03	0.246E-03
0.415E-04	0.541E-04
0.118E-02	0.140E-02
0.543E-06	0.680E-06
0.606	0.766
0.708E-02	0.864E-02
0.595E-01	0.737E-01
0.326E-04	0.359E-04
0.439E-04	0.513E-04
0.454E-05	0.626E-05
0.437E-06	0.533E-06
0.768E-04	0.858E-04
0.200E-06	0.258E-06
0.836E-03	0.991E-03
0.837E-06	0.104E-05
0.668E-03	0.723E-03
0.813E-04	0.946E-04
0.366E-03	0.428E-03
0.729E-04	0.848E-04
0.634E-07	0.887E-07
0.637	0.814
0.611E-05	0.727E-05
0.445E-03	0.509E-03
0.284E-03	0.325E-03
0.381E-04	0.462E-04
0.254E-02	0.307E-02
0.136	0.173
0.139	0.174
0.180E-01	0.212E-01
0.181E-05	0.261E-05
0.379E-04	0.509E-04
0.525E-02	0.597E-02
0.440E-06	0.688E-06
0.699E-05	0.816E-05
0.763E-03	0.903E-03
0.353	0.446
0.119E-01	0.143E-01
0.700E-02	0.856E-02
0.167E-01	0.200E-01
0.111	0.138
0.145E-05	0.176E-05
0.443E-02	0.537E-02
0.830E-05	0.976E-05
0.596E-06	0.855E-06
0.554E-06	0.698E-06
0.835E-02	0.102E-01
0.329E-05	0.401E-05
0.306E-02	0.368E-02
0.119E-02	0.183E-02
0.344E-04	0.400E-04
0.662E-07	0.876E-07
0.264E-03	0.310E-03
0.578E-05	0.809E-05
0.181E-01	0.221E-01
0.142E-03	0.165E-03
0.393	0.504
0.218E-04	0.242E-04
0.206E-04	0.241E-04
0.115E-04	0.126E-04
0.107	0.136
0.125E-03	0.141E-03
0.494E-04	0.721E-04
0.601E-04	0.698E-04
0.683E-04	0.795E-04
0.648E-02	0.749E-02
0.753E-08	0.108E-07
0.545E-03	0.644E-03
2.18	2.82
0.819E-06	0.107E-05
0.179E-02	0.214E-02
0.179E-07	0.259E-07
0.150E-03	0.176E-03
0.206E-01	0.251E-01
0.459E-03	0.623E-03
0.166E-04	0.234E-04
0.536E-05	0.635E-05
0.237E-02	0.285E-02
0.116E-02	0.129E-02
0.399E-04	0.435E-04
0.192E-02	0.230E-02
0.262E-01	0.326E-01
0.149E-01	0.183E-01
0.203	0.258
0.240E-02	0.280E-02
0.672E-02	0.809E-02
0.913E-03	0.109E-02
0.560	0.709
1.13	1.46
0.158E-03	0.213E-03
0.580E-03	0.665E-03
0.920E-03	0.103E-02
0.282E-05	0.338E-05
0.174	0.220
0.287E-03	0.308E-03
0.530E-03	0.682E-03
0.197E-03	0.256E-03
0.943E-05	0.142E-04
0.102E-03	0.120E-03
0.847E-04	0.961E-04
0.175E-02	0.202E-02
0.340E-02	0.409E-02
0.852E-06	0.113E-05
0.458E-05	0.574E-05
0.132E-01	0.158E-01
0.220E-06	0.330E-06
0.194E-05	0.239E-05
0.730E-03	0.839E-03
0.189E-03	0.226E-03
0.191E-07	0.259E-07
0.180E-02	0.204E-02
0.815E-04	0.868E-04
0.255E-03	0.298E-03
0.176	0.221
0.243E-04	0.359E-04
0.109E-02	0.130E-02
0.992E-06	0.138E-05
0.216E-01	0.268E-01
0.660E-05	0.839E-05
0.127E-01	0.156E-01
0.870E-03	0.994E-03
1.93	2.53
0.101E-01	0.121E-01
0.259E-05	0.375E-05
0.384	0.493
0.298E-03	0.330E-03
0.404E-05	0.522E-05
0.530E-02	0.630E-02
0.376E-01	0.469E-01
0.197E-05	0.237E-05
0.294	0.375
0.133E-02	0.159E-02
0.487E-06	0.660E-06
0.494E-01	0.605E-01
0.190E-01	0.235E-01
0.320	0.406
0.441E-02	0.508E-02
0.232E-03	0.271E-03
0.536E-01	0.662E-01
0.167E-04	0.197E-04
0.773E-05	0.105E-04
0.147E-03	0.171E-03
0.382E-04	0.446E-04
0.171E-03	0.187E-03
0.505E-03	0.597E-03
0.265E-05	0.366E-05
0.433E-04	0.473E-04
2.80	3.67
0.476E-03	0.548E-03
0.230E-01	0.285E-01
0.709E-01	0.885E-01
0.174E-05	0.273E-05
3.40	4.43
0.369E-06	0.584E-06
0.533	0.658
0.482E-04	0.566E-04
0.791E-02	0.967E-02
0.131E-05	0.161E-05
0.988E-02	0.116E-01
0.183E-05	0.279E-05
0.695E-06	0.844E-06
0.377E-06	0.478E-06
0.111E-05	0.150E-05
0.115	0.143
0.115E-02	0.136E-02
0.934E-05	0.110E-04
0.682E-02	0.832E-02
0.286E-05	0.342E-05
0.506E-02	0.615E-02
0.509E-06	0.689E-06
0.101E-01	0.121E-01
0.197E-02	0.231E-02
0.903E-02	0.111E-01
0.176E-01	0.212E-01
0.226	0.289
0.408E-02	0.479E-02
0.636E-01	0.800E-01
0.376E-03	0.432E-03
0.356E-02	0.431E-02
0.174	0.221
0.921E-04	0.107E-03
0.247E-05	0.299E-05
0.124E-06	0.192E-06
0.930E-01	0.116
0.136E-02	0.160E-02
0.406E-07	0.536E-07
0.418E-04	0.475E-04
0.271E-02	0.311E-02
0.138	0.175
0.606E-04	0.708E-04
0.407E-03	0.478E-03
0.623E-05	0.738E-05
0.601E-05	0.611E-05
0.735	0.949
0.156E-06	0.202E-06
0.869E-01	0.108
0.913E-01	0.112
4.04	5.27
0.813E-04	0.100E-03
0.773E-02	0.899E-02
0.276E-01	0.343E-01
1.17	1.52
0.512E-05	0.649E-05
0.119E-05	0.147E-05
0.176E-03	0.271E-03
0.112E-03	0.130E-03
0.473E-02	0.574E-02
0.110E-05	0.136E-05
0.258E-05	0.311E-05
0.508E-02	0.617E-02
0.335E-04	0.394E-04
0.944E-04	0.124E-03
0.426	0.540
0.389E-02	0.454E-02
0.159E-03	0.213E-03
0.629E-06	0.807E-06
0.400E-03	0.471E-03
0.802E-03	0.975E-03
0.233E-03	0.273E-03
0.106E-04	0.124E-04
0.319E-06	0.406E-06
0.805E-06	0.994E-06
0.727E-03	0.865E-03
0.663E-07	0.882E-07
0.642E-06	0.794E-06
0.705E-05	0.812E-05
0.875E-06	0.108E-05
0.653E-03	0.734E-03
0.137E-02	0.200E-02
0.582E-03	0.678E-03
0.189E-03	0.218E-03
0.649E-02	0.791E-02
0.659E-02	0.803E-02
0.292E-03	0.345E-03
0.364E-03	0.428E-03
0.318E-04	0.359E-04
0.566E-01	0.709E-01
0.590E-02	0.706E-02
0.321E-03	0.372E-03
0.245E-03	0.287E-03
0.213E-05	0.256E-05
0.253E-05	0.347E-05
0.358E-03	0.420E-03
0.710E-04	0.826E-04
0.992E-03	0.112E-02
0.144E-01	0.178E-01
0.292	0.373
0.866E-06	0.111E-05
0.696E-04	0.809E-04
0.137E-02	0.163E-02
0.443E-03	0.523E-03
0.102E-05	0.126E-05
0.106E-02	0.127E-02
0.443	0.561
0.894E-03	0.105E-02
0.310E-06	0.475E-06
0.370	0.469
0.111E-04	0.130E-04
0.544E-03	0.643E-03
0.158E-02	0.186E-02
0.160E-03	0.181E-03
0.173E-05	0.210E-05
0.995E-04	0.111E-03
0.274	0.346
0.196E-06	0.249E-06
0.132E-06	0.172E-06
0.147E-03	0.172E-03
0.331E-03	0.375E-03
0.140E-05	0.170E-05
0.116E-06	0.151E-06
0.141E-02	0.168E-02
0.337	0.425
0.705E-05	0.832E-05
0.346E-06	0.457E-06
0.849	1.09
0.105E-02	0.125E-02
0.142E-05	0.170E-05
0.182E-04	0.193E-04
0.522E-04	0.590E-04
0.237E-03	0.300E-03
0.562E-03	0.650E-03
0.975E-06	0.120E-05
0.108E-01	0.132E-01
0.383	0.492
0.650E-06	0.806E-06
0.938	1.21
0.890	1.15
0.739E-05	0.853E-05
0.184E-02	0.212E-02
0.298E-05	0.361E-05
0.357E-02	0.432E-02
0.179E-04	0.202E-04
0.222E-02	0.252E-02
0.133E-04	0.141E-04
0.679E-04	0.770E-04
0.536E-01	0.672E-01
2.21	2.87
0.432E-02	0.511E-02
0.301E-03	0.426E-03
0.283E-02	0.340E-02
0.229E-03	0.268E-03
0.346	0.439
0.217E-03	0.253E-03
0.154E-02	0.183E-02
0.147E-04	0.221E-04
0.965E-05	0.114E-04
0.119E-02	0.138E-02
0.194E-03	0.230E-03
0.787E-06	0.972E-06
0.173E-04	0.203E-04
0.221E-03	0.259E-03
0.141E-05	0.169E-05
0.165E-04	0.220E-04
0.138E-03	0.161E-03
0.382E-07	0.580E-07
0.866E-07	0.115E-06
0.642	0.823
0.105E-03	0.123E-03
0.202E-01	0.246E-01
0.428E-04	0.498E-04
0.217E-02	0.260E-02
0.424E-02	0.514E-02
0.424E-06	0.512E-06
0.270E-05	0.330E-05
0.352	0.451
0.120E-01	0.148E-01
0.397E-07	0.533E-07
0.246E-01	0.305E-01
0.971E-03	0.115E-02
0.563E-06	0.663E-06
0.695E-04	0.815E-04
0.268E-02	0.312E-02
0.192E-02	0.229E-02
0.139E-02	0.162E-02
0.473E-03	0.631E-03
0.100E-04	0.124E-04
0.123E-05	0.151E-05
0.326E-02	0.369E-02
0.134	0.169
0.461E-02	0.548E-02
0.169E-02	0.202E-02
0.385E-07	0.490E-07
0.177E-05	0.207E-05
0.819	1.05
0.101E-03	0.117E-03
0.221E-04	0.251E-04
0.966E-02	0.112E-01
3.32	4.31
0.465E-01	0.574E-01
0.562E-01	0.703E-01
0.139E-03	0.163E-03
3.10	4.05
0.488E-05	0.580E-05
0.175E-01	0.217E-01
0.368E-01	0.460E-01
0.745E-05	0.881E-05
0.262E-04	0.306E-04
0.376E-03	0.425E-03
0.590E-05	0.689E-05
0.649E-03	0.748E-03
0.583E-06	0.767E-06
0.258E-02	0.310E-02
0.483E-05	0.715E-05
0.102	0.129
0.135	0.171
0.189E-05	0.229E-05
0.613E-02	0.746E-02
0.412E-05	0.581E-05
0.326E-01	0.406E-01
0.552E-05	0.655E-05
0.903E-04	0.119E-03
0.380E-01	0.475E-01
0.384E-02	0.439E-02
1.69	2.20
0.521	0.666
0.789E-06	0.102E-05
0.301E-01	0.374E-01
0.326E-03	0.379E-03
0.210E-02	0.245E-02
0.390E-01	0.462E-01
0.464	0.597
0.511E-03	0.603E-03
0.714E-04	0.833E-04
0.157E-07	0.235E-07
0.853E-03	0.101E-02
0.362E-06	0.467E-06
0.935E-05	0.110E-04
0.481E-05	0.627E-05
0.178E-01	0.218E-01
0.584E-04	0.681E-04
0.796E-03	0.942E-03
0.131E-01	0.154E-01
0.443E-04	0.500E-04
0.221E-04	0.258E-04
0.406E-04	0.473E-04
0.118E-02	0.134E-02
0.407E-03	0.478E-03
0.524E-07	0.695E-07
0.217E-02	0.261E-02
0.529E-02	0.643E-02
0.179E-05	0.258E-05
3.70	4.81
0.530E-01	0.665E-01
0.645E-05	0.764E-05
0.398E-03	0.467E-03
0.423E-07	0.569E-07
0.120E-01	0.143E-01
0.181	0.220
0.381E-02	0.460E-02
0.535E-02	0.620E-02
0.913E-06	0.113E-05
0.160E-03	0.187E-03
0.669E-02	0.815E-02
0.310E-03	0.365E-03
0.427E-03	0.495E-03
0.166E-01	0.204E-01
0.772E-07	0.114E-06
0.268E-04	0.286E-04
0.640E-01	0.793E-01
0.876E-06	0.100E-05
0.226E-06	0.318E-06
0.196E-03	0.223E-03
0.824E-03	0.963E-03
0.221E-02	0.261E-02
0.634E-01	0.783E-01
0.120E-04	0.141E-04
0.249E-02	0.299E-02
0.506E-04	0.591E-04
0.216E-03	0.253E-03
0.346E-01	0.431E-01
0.128E-02	0.153E-02
0.748E-04	0.874E-04
0.704E-05	0.957E-05
0.357	0.457
0.411	0.519
0.552E-01	0.693E-01
0.134E-01	0.161E-01
0.381E-04	0.423E-04
0.114	0.137
0.716E-04	0.807E-04
0.905E-03	0.105E-02
0.103E-04	0.121E-04
0.360E-02	0.435E-02
0.167E-02	0.195E-02
0.406E-05	0.485E-05
0.129	0.164
0.560E-01	0.704E-01
0.115E-04	0.124E-04
0.148E-02	0.177E-02
0.134E-06	0.175E-06
0.271E-04	0.342E-04
0.103	0.130
0.394	0.501
0.153E-01	0.183E-01
0.882E-03	0.105E-02
0.717E-04	0.835E-04
0.568E-06	0.732E-06
0.133	0.169
0.121E-01	0.149E-01
0.231E-02	0.277E-02
0.274E-04	0.314E-04
0.208E-04	0.249E-04
0.143E-04	0.186E-04
0.729E-04	0.789E-04
0.418E-02	0.499E-02
0.386E-02	0.467E-02
0.148E-01	0.183E-01
0.849E-04	0.920E-04
0.367	0.472
7.51	9.88
0.412	0.529
0.313E-04	0.364E-04
0.886E-05	0.105E-04
0.519E-04	0.602E-04
0.181E-06	0.234E-06
0.630E-02	0.769E-02
0.350E-03	0.411E-03
0.191E-02	0.228E-02
0.188	0.240
0.459E-05	0.520E-05
0.114E-02	0.161E-02
0.353E-02	0.427E-02
0.780E-01	0.983E-01
0.278E-02	0.335E-02
1.59	2.06
0.499E-05	0.591E-05
0.231E-02	0.278E-02
0.177E-05	0.216E-05
0.184E-02	0.208E-02
0.701E-03	0.832E-03
0.717E-07	0.101E-06
0.612	0.789
0.392E-05	0.466E-05
0.223E-04	0.260E-04
0.257E-03	0.300E-03
0.155E-06	0.229E-06
0.301E-06	0.382E-06
0.679E-01	0.854E-01
0.432E-04	0.467E-04
0.578E-01	0.713E-01
0.539E-03	0.635E-03
0.816E-02	0.998E-02
0.144E-06	0.176E-06
0.567E-01	0.711E-01
0.930E-04	0.990E-04
0.971E-01	0.113
0.115E-06	0.139E-06
0.159E-05	0.220E-05
0.222E-04	0.296E-04
0.296E-02	0.347E-02
0.970E-01	0.122
0.942E-03	0.112E-02
0.193E-01	0.238E-01
0.742E-06	0.896E-06
0.594E-03	0.700E-03
0.319E-01	0.398E-01
0.533E-06	0.808E-06
0.916E-04	0.103E-03
0.784E-03	0.912E-03
0.729E-03	0.826E-03
0.220E-03	0.266E-03
0.178E-05	0.217E-05
3.71	4.85
2.91	3.79
0.487E-02	0.590E-02
0.108E-02	0.128E-02
1.93	2.52
0.183E-06	0.233E-06
0.207E-03	0.242E-03
0.448E-02	0.542E-02
0.106E-04	0.137E-04
0.186E-04	0.240E-04
0.289E-06	0.458E-06
0.749E-03	0.879E-03
0.342E-06	0.435E-06
0.784E-03	0.928E-03
0.174E-06	0.246E-06
0.148E-01	0.179E-01
0.880E-03	0.104E-02
0.231E-02	0.277E-02
0.915E-06	0.132E-05
0.213E-05	0.335E-05
0.445E-03	0.523E-03
0.286E-06	0.363E-06
0.713E-02	0.870E-02
0.232E-05	0.279E-05
3.50	4.52
0.106E-04	0.123E-04
0.128E-03	0.149E-03
2.76	3.59
0.149E-01	0.180E-01
0.534E-03	0.629E-03
0.281E-01	0.349E-01
0.923E-05	0.108E-04
0.222E-01	0.275E-01
0.584E-03	0.911E-03
0.370E-03	0.479E-03
0.558E-05	0.662E-05
0.134E-03	0.157E-03
0.219E-01	0.272E-01
0.614E-02	0.700E-02
0.930E-02	0.114E-01
0.305E-06	0.386E-06
0.594E-05	0.742E-05
0.236E-02	0.285E-02
0.951E-06	0.123E-05
0.570E-04	0.661E-04
0.610E-01	0.747E-01
0.591E-05	0.796E-05
0.900E-04	0.104E-03
0.252E-02	0.303E-02
0.695E-04	0.784E-04
0.131E-01	0.153E-01
2.04	2.64
0.245E-01	0.304E-01
0.162E-03	0.182E-03
0.487	0.626
0.152E-05	0.166E-05
0.131E-02	0.156E-02
0.375E-04	0.437E-04
0.180E-01	0.222E-01
0.639E-02	0.779E-02
0.154E-04	0.211E-04
0.273E-02	0.328E-02
0.918E-06	0.131E-05
0.168E-01	0.208E-01
0.858E-04	0.957E-04
0.155E-03	0.221E-03
0.366E-01	0.451E-01
0.637E-06	0.919E-06
0.419E-08	0.644E-08
0.216E-04	0.285E-04
0.162E-03	0.176E-03
0.272E-03	0.320E-03
0.129E-06	0.155E-06
0.719E-04	0.932E-04
0.131E-02	0.156E-02
0.249E-05	0.298E-05
0.140E-02	0.173E-02
0.223E-05	0.269E-05
0.182E-03	0.213E-03
0.560E-06	0.704E-06
0.115E-02	0.137E-02
0.795E-05	0.935E-05
0.174E-04	0.203E-04
0.127E-06	0.176E-06
0.357E-01	0.445E-01
0.306E-02	0.359E-02
0.848E-06	0.111E-05
0.214E-04	0.302E-04
0.352E-05	0.423E-05
0.392E-04	0.457E-04
0.293E-03	0.344E-03
0.279E-06	0.357E-06
0.231E-03	0.259E-03
0.822E-04	0.955E-04
0.437E-04	0.488E-04
0.165E-03	0.193E-03
0.141E-01	0.169E-01
0.131E-06	0.174E-06
0.755E-05	0.107E-04
0.126E-02	0.150E-02
0.543E-02	0.648E-02
0.835E-05	0.976E-05
0.331E-03	0.388E-03
0.742E-01	0.906E-01
0.148E-01	0.183E-01
0.119E-01	0.146E-01
0.222E-03	0.260E-03
0.392E-06	0.495E-06
0.415E-02	0.493E-02
0.682E-03	0.807E-03
0.227E-02	0.258E-02
0.127E-03	0.149E-03
0.165E-01	0.201E-01
0.213E-01	0.256E-01
0.108E-05	0.141E-05
0.608E-05	0.713E-05
0.434E-05	0.520E-05
0.365E-06	0.465E-06
0.193E-02	0.221E-02
0.714E-06	0.116E-05
0.160E-03	0.187E-03
0.134E-03	0.199E-03
0.168	0.213
0.845	1.08
0.332E-02	0.401E-02
0.283E-04	0.411E-04
0.786E-05	0.934E-05
0.571E-01	0.718E-01
0.322E-03	0.487E-03
0.749	0.960
0.249E-07	0.337E-07
1.49	1.94
0.252E-05	0.329E-05
0.414E-02	0.502E-02
0.253E-03	0.298E-03
0.119E-06	0.153E-06
0.555E-05	0.607E-05
2.36	3.09
0.922E-04	0.107E-03
0.233E-04	0.271E-04
0.324	0.412
0.400E-03	0.471E-03
0.366E-03	0.429E-03
0.584E-05	0.751E-05
0.209E-01	0.259E-01
0.934E-06	0.121E-05
0.353E-01	0.439E-01
0.522E-04	0.589E-04
0.205E-05	0.279E-05
0.137E-03	0.149E-03
0.204E-04	0.239E-04
0.294E-01	0.357E-01
0.483E-03	0.569E-03
0.187E-01	0.231E-01
0.434E-03	0.510E-03
0.961E-03	0.114E-02
0.197E-02	0.234E-02
0.760E-04	0.117E-03
0.352E-04	0.410E-04
0.112E-04	0.131E-04
0.453E-05	0.539E-05
0.721E-05	0.874E-05
0.927E-02	0.113E-01
0.141E-01	0.170E-01
0.490E-03	0.571E-03
0.477E-03	0.628E-03
0.503E-04	0.569E-04
0.525E-05	0.624E-05
1.39	1.79
0.170E-05	0.207E-05
0.300E-04	0.390E-04
0.143E-01	0.176E-01
0.118E-03	0.138E-03
0.103E-05	0.127E-05
0.282E-01	0.350E-01
0.256E-03	0.350E-03
0.377E-04	0.439E-04
0.350E-03	0.410E-03
0.449E-07	0.711E-07
0.339E-04	0.395E-04
0.460E-03	0.527E-03
0.408E-05	0.608E-05
0.157E-02	0.187E-02
0.919E-04	0.107E-03
0.937E-06	0.113E-05
0.273	0.345
0.225E-02	0.270E-02
0.167E-06	0.215E-06
0.168E-03	0.195E-03
0.748E-06	0.898E-06
0.892E-06	0.110E-05
0.568E-03	0.648E-03
0.529E-03	0.621E-03
0.234E-04	0.272E-04
0.258E-01	0.311E-01
0.222E-06	0.275E-06
0.524E-05	0.652E-05
0.639E-01	0.803E-01
0.605E-04	0.651E-04
0.167E-02	0.200E-02
0.169E-03	0.197E-03
0.242E-02	0.291E-02
0.115E-03	0.170E-03
0.260E-07	0.319E-07
0.442E-03	0.519E-03
0.641E-03	0.759E-03
0.984E-02	0.117E-01
0.156	0.196
0.140E-01	0.165E-01
0.103E-05	0.127E-05
0.579E-07	0.734E-07
0.219E-04	0.265E-04
0.179E-02	0.202E-02
0.100E-04	0.120E-04
0.197E-01	0.243E-01
0.206E-01	0.252E-01
0.798	1.03
0.566E-05	0.620E-05
0.159E-03	0.186E-03
0.279E-02	0.337E-02
1.11	1.45
0.291E-04	0.318E-04
0.393E-04	0.532E-04
0.145E-02	0.170E-02
0.267E-01	0.331E-01
0.156E-05	0.189E-05
0.419E-04	0.444E-04
0.531E-07	0.706E-07
0.209E-03	0.244E-03
0.149E-02	0.185E-02
0.223E-01	0.272E-01
0.161E-01	0.191E-01
0.351E-02	0.425E-02
0.597E-02	0.726E-02
0.503E-06	0.650E-06
0.214E-06	0.327E-06
0.312E-03	0.429E-03
0.115E-06	0.165E-06
0.147	0.184
0.145E-04	0.155E-04
0.107E-04	0.140E-04
0.107E-05	0.165E-05
0.295E-04	0.326E-04
0.525	0.667
0.532E-05	0.824E-05
0.138E-03	0.177E-03
0.122E-01	0.150E-01
0.924E-03	0.123E-02
0.660E-02	0.805E-02
0.533E-04	0.622E-04
0.436E-04	0.562E-04
0.224E-05	0.271E-05
0.152E-04	0.178E-04
0.850E-02	0.104E-01
0.730E-06	0.911E-06
0.610E-06	0.929E-06
0.240E-03	0.280E-03
0.845E-02	0.989E-02
0.453E-06	0.702E-06
0.165	0.206
0.146E-04	0.171E-04
0.572E-06	0.715E-06
0.958E-06	0.118E-05
0.391E-05	0.465E-05
0.163E-06	0.208E-06
0.619E-02	0.751E-02
0.225E-04	0.241E-04
0.165E-03	0.194E-03
0.144E-04	0.168E-04
0.795E-04	0.925E-04
0.122	0.150
0.916E-03	0.103E-02
0.138E-01	0.161E-01
0.503E-03	0.593E-03
0.211E-01	0.257E-01
0.473E-02	0.530E-02
0.779E-05	0.116E-04
0.942E-06	0.115E-05
0.221E-01	0.275E-01
0.194E-03	0.228E-03
0.253E-02	0.307E-02
0.116E-03	0.135E-03
0.868E-05	0.102E-04
0.647	0.832
0.291E-02	0.350E-02
0.257E-02	0.302E-02
0.185E-03	0.252E-03
0.421	0.535
0.386E-01	0.483E-01
0.626E-01	0.786E-01
0.200E-04	0.228E-04
0.701E-05	0.829E-05
0.136E-01	0.168E-01
0.494E-05	0.671E-05
0.160E-05	0.222E-05
0.565E-03	0.668E-03
0.105E-01	0.129E-01
0.138E-02	0.165E-02
0.599E-04	0.738E-04
0.224E-03	0.269E-03
0.181	0.225
0.130E-04	0.152E-04
0.499E-06	0.640E-06
0.705	0.912
1.82	2.36
0.788E-06	0.975E-06
0.182E-03	0.204E-03
0.636E-03	0.751E-03
0.259E-01	0.322E-01
0.667	0.858
2.47	3.21
0.130E-04	0.145E-04
0.383E-02	0.463E-02
0.859E-06	0.106E-05
0.565E-05	0.671E-05
0.486E-04	0.621E-04
0.159E-02	0.180E-02
0.336E-02	0.396E-02
0.285E-02	0.343E-02
0.179E-03	0.210E-03
0.134E-01	0.165E-01
0.178E-05	0.216E-05
0.749	0.957
0.549E-05	0.637E-05
0.460E-03	0.543E-03
0.211E-02	0.253E-02
0.877E-04	0.103E-03
0.277E-03	0.302E-03
0.165E-05	0.193E-05
0.975E-03	0.113E-02
0.145E-01	0.176E-01
0.117E-03	0.136E-03
0.473E-02	0.573E-02
0.142E-06	0.200E-06
0.489E-05	0.583E-05
0.826E-06	0.102E-05
0.944E-02	0.116E-01
0.471	0.606
0.722E-04	0.784E-04
0.376E-02	0.435E-02
0.316	0.399
0.316E-04	0.366E-04
0.411E-04	0.476E-04
0.192E-04	0.224E-04
3.25	4.24
0.117E-01	0.144E-01
0.539E-02	0.639E-02
0.886E-04	0.108E-03
0.473E-03	0.536E-03
0.139E-03	0.162E-03
0.107E-01	0.132E-01
0.703E-05	0.824E-05
0.257	0.325
0.933E-07	0.122E-06
0.148E-02	0.177E-02
0.915	1.17
0.627E-04	0.696E-04
1.53	1.99
0.630E-02	0.753E-02
0.232E-02	0.279E-02
0.363E-04	0.425E-04
0.340E-01	0.424E-01
0.190E-01	0.235E-01
0.804E-01	0.100
0.300E-05	0.346E-05
0.462	0.592
0.795E-03	0.941E-03
0.127E-02	0.147E-02
0.419E-05	0.530E-05
0.238E-03	0.278E-03
0.378	0.482
0.547E-06	0.671E-06
0.109E-03	0.122E-03
0.310E-01	0.379E-01
0.603E-03	0.710E-03
0.278E-03	0.327E-03
0.837E-05	0.980E-05
0.125E-03	0.145E-03
0.545E-02	0.662E-02
0.202E-02	0.242E-02
0.279E-05	0.331E-05
0.223E-01	0.267E-01
0.856E-07	0.113E-06
0.105E-05	0.129E-05
0.918E-02	0.112E-01
0.107E-02	0.128E-02
0.668	0.857
0.456E-03	0.537E-03
